SUBJECT,TRIAL,TIMEBIN,PICTURE,PUPIL_SIZE_MEAN
11,71,3200,e,1263.29
11,71,3400,e,1300.86
11,71,3600,e,658.32
11,71,3800,e,402.04
12,71,-500,e,1386.51
12,71,0,e,1162.44
12,71,200,e,1397.8
12,71,400,e,1289.45
12,71,600,e,1159.1
12,71,800,e,1198.06
12,71,1000,e,1314.85
12,71,1200,e,1412.51
12,71,1400,e,1456.01
12,71,1600,e,1464.6
12,71,1800,e,1454.23
12,71,2000,e,1422.92
12,71,2200,e,1385.51
12,71,2400,e,1246.5
12,71,2600,e,1077.45
12,71,2800,e,937.88
12,71,3000,e,835.6
12,71,3200,e,794.49
12,71,3400,e,778.65
12,71,3600,e,768.75
12,71,3800,e,810.26
13,71,-500,e,1778.26
13,71,0,e,1659.79
13,71,200,e,1324.04
13,71,400,e,1901
13,71,600,e,1815.7
13,71,800,e,1655.5
13,71,1000,e,1631.08
13,71,1200,e,1660.33
13,71,1400,e,1720.88
13,71,1600,e,1757.4
13,71,1800,e,1768.99
13,71,2000,e,1770.39
13,71,2200,e,1799.95
13,71,2400,e,1834.91
13,71,2600,e,1824.94
13,71,2800,e,1786.22
13,71,3000,e,1766.55
13,71,3200,e,1757.86
13,71,3400,e,1718.72
13,71,3600,e,1703.83
13,71,3800,e,1698.1
15,71,-500,e,679.57
15,71,0,e,1062.48
15,71,200,e,855.14
15,71,400,e,965.94
15,71,600,e,1007.99
15,71,800,e,1012.26
15,71,1000,e,1109.49
15,71,1200,e,1152.92
15,71,1400,e,1135.89
15,71,1600,e,1142.55
15,71,1800,e,1126.81
15,71,2000,e,1092.65
15,71,2200,e,1048.67
15,71,2400,e,1063.97
15,71,2600,e,1097.45
15,71,2800,e,1067.94
15,71,3000,e,1082.86
15,71,3200,e,1131.07
15,71,3400,e,1148.38
15,71,3600,e,1112.86
15,71,3800,e,1103.83
1,72,-500,a,1130.56
1,72,0,a,1100.44
1,72,200,a,1165.33
1,72,400,a,1134.23
1,72,600,a,1052.57
1,72,800,a,1048.8
1,72,1000,a,1133.36
1,72,1200,a,1095.74
1,72,1400,a,1064.47
1,72,1600,a,1125.1
1,72,1800,a,1221.93
1,72,2000,a,1224.55
1,72,2200,a,1185.74
1,72,2400,a,1191.05
1,72,2600,a,1132.58
1,72,2800,a,1057.14
1,72,3000,a,1030.76
1,72,3200,a,1033.5
1,72,3400,a,1055.04
1,72,3600,a,1050.26
1,72,3800,a,1010.79
2,72,-500,a,1377.5
2,72,0,a,1690.71
2,72,200,a,1334.65
2,72,400,a,1338.48
2,72,600,a,1451.19
2,72,800,a,1543.57
2,72,1000,a,1563.89
2,72,1200,a,1533.15
2,72,1400,a,1606.76
2,72,1600,a,1696.93
2,72,1800,a,1719.65
2,72,2000,a,1743.6
2,72,2200,a,1788.09
2,72,2400,a,1804.23
2,72,2600,a,1788.16
2,72,2800,a,1816.38
2,72,3000,a,1894.92
2,72,3200,a,1921.45
2,72,3400,a,1882.01
2,72,3600,a,1908.68
2,72,3800,a,1974.75
3,72,-500,a,1404.58
3,72,0,a,1304.09
3,72,200,a,1426.84
3,72,400,a,958.9
3,72,600,a,913.41
3,72,800,a,1358.87
3,72,1000,a,1297.9
3,72,1200,a,1260.46
3,72,1400,a,1270.13
3,72,1600,a,1284.9
3,72,1800,a,1291.81
3,72,2000,a,1301.55
3,72,2200,a,1328.53
3,72,2400,a,1334.56
3,72,2600,a,1322.06
3,72,2800,a,1340.89
3,72,3000,a,1377.69
3,72,3200,a,1418.13
3,72,3400,a,1412.32
3,72,3600,a,1411.6
3,72,3800,a,1398.45
4,72,-500,h,1037.52
4,72,0,h,1276.81
4,72,200,h,957.28
4,72,400,h,906.78
4,72,600,h,932.97
4,72,800,h,1016.8
4,72,1000,h,1134.14
4,72,1200,h,1186.3
4,72,1400,h,1207.32
4,72,1600,h,1255.17
4,72,1800,h,1295.19
4,72,2000,h,1335.1
4,72,2200,h,1335.5
4,72,2400,h,1379.55
4,72,2600,h,1400.1
4,72,2800,h,1328.44
4,72,3000,h,1332.96
4,72,3200,h,1446.15
4,72,3400,h,1538.93
4,72,3600,h,1627.37
4,72,3800,h,1656.23
5,72,-500,g,1373.94
5,72,0,g,1420.62
5,72,200,g,1283.09
5,72,400,g,1278.88
5,72,600,g,1361.48
5,72,800,g,1408.67
5,72,1000,g,1389.42
5,72,1200,g,1341.99
5,72,1400,g,1332.33
5,72,1600,g,1426.3
5,72,1800,g,1515.97
5,72,2000,g,1547.19
5,72,2200,g,1574.48
5,72,2400,g,1556.91
5,72,2600,g,1529.81
5,72,2800,g,1507.31
5,72,3000,g,1509.58
5,72,3200,g,1473.01
5,72,3400,g,1424.07
5,72,3600,g,1379.36
5,72,3800,g,1394.71
6,72,-500,e,1902.82
6,72,0,e,2532.37
6,72,200,e,2430.85
6,72,400,e,2434.3
6,72,600,e,2495.25
6,72,800,e,2608.1
6,72,1000,e,2645.1
6,72,1200,e,2574.98
6,72,1400,e,2548.68
6,72,1600,e,2599.77
6,72,1800,e,2547.37
6,72,2000,e,2462.41
6,72,2200,e,2292.93
6,72,2400,e,2323.88
6,72,2600,e,2455.38
6,72,2800,e,2549.44
6,72,3000,e,2601.99
6,72,3200,e,2651.63
6,72,3400,e,2614.56
6,72,3600,e,2715.33
6,72,3800,e,2745.59
8,72,-500,c,1074.11
8,72,0,c,1572.17
8,72,200,c,1409.32
8,72,400,c,1437.08
8,72,600,c,1398.67
8,72,800,c,1379.01
8,72,1000,c,1394.23
8,72,1200,c,1435.32
8,72,1400,c,1453.38
8,72,1600,c,1503.57
8,72,1800,c,1569.41
8,72,2000,c,1628.12
8,72,2200,c,1679.59
8,72,2400,c,1715.03
8,72,2600,c,1711.43
8,72,2800,c,1637.98
8,72,3000,c,1641.55
8,72,3200,c,1728.52
8,72,3400,c,1840.74
8,72,3600,c,1883.66
8,72,3800,c,1918.8
9,72,-500,a,2058.45
9,72,0,a,1570.3
9,72,200,a,2060.06
9,72,400,a,1908.35
9,72,600,a,1732.45
9,72,800,a,1673.55
9,72,1000,a,1640.49
9,72,1200,a,1604.41
9,72,1400,a,1537.67
9,72,1600,a,1441.76
9,72,1800,a,1398.59
9,72,2000,a,1390.25
9,72,2200,a,1391.93
9,72,2400,a,1397.57
9,72,2600,a,1441.51
9,72,2800,a,1464.16
9,72,3000,a,1482.33
9,72,3200,a,1496.46
9,72,3400,a,1493.23
9,72,3600,a,1500.44
9,72,3800,a,1518.72
10,72,-500,c,1190.63
10,72,0,c,1351.6
10,72,200,c,1263.34
10,72,400,c,1291.01
10,72,600,c,1308.94
10,72,800,c,1328.25
10,72,1000,c,1369.11
10,72,1200,c,1414.51
10,72,1400,c,1441.96
10,72,1600,c,1439.69
10,72,1800,c,1410.39
10,72,2000,c,1364.23
10,72,2200,c,1375.93
10,72,2400,c,1383.88
10,72,2600,c,1383.62
10,72,2800,c,1407.78
10,72,3000,c,1399.66
10,72,3200,c,1361.45
10,72,3400,c,1331.94
10,72,3600,c,1333.35
10,72,3800,c,1334.21
11,72,-500,h,1118.76
11,72,0,h,1346.68
11,72,200,h,1111.87
11,72,400,h,1157.3
11,72,600,h,1199.38
11,72,800,h,1215.87
11,72,1000,h,1262.61
11,72,1200,h,1291.16
11,72,1400,h,1278.92
11,72,1600,h,1305.97
11,72,1800,h,1352.22
11,72,2000,h,1399.94
11,72,2200,h,1456.66
11,72,2400,h,1469.36
11,72,2600,h,1470.01
11,72,2800,h,1456.67
11,72,3000,h,1477.53
11,72,3200,h,1484.53
11,72,3400,h,1508.58
11,72,3600,h,1468.06
11,72,3800,h,1474.85
12,72,-500,c,1344.55
12,72,0,c,1323.92
12,72,200,c,1350.4
12,72,400,c,1306.14
12,72,600,c,1199.37
12,72,800,c,1100.64
12,72,1000,c,1104.42
12,72,1200,c,1165.23
12,72,1400,c,1182.98
12,72,1600,c,1236.9
12,72,1800,c,1319.68
12,72,2000,c,1375.92
12,72,2200,c,1358.84
12,72,2400,c,1370.26
12,72,2600,c,1410.43
12,72,2800,c,1447
12,72,3000,c,1446.45
12,72,3200,c,1388.03
12,72,3400,c,1391.62
12,72,3600,c,1428.56
12,72,3800,c,1482.79
13,72,-500,h,0
13,72,0,h,2313.79
13,72,200,h,0
13,72,400,h,2126.35
13,72,600,h,4479.35
13,72,800,h,3359.33
13,72,1000,h,2845.96
13,72,1200,h,2590.77
13,72,1400,h,2443.81
13,72,1600,h,2387.43
13,72,1800,h,2332.53
13,72,2000,h,2277.04
13,72,2200,h,2262.39
13,72,2400,h,2366.01
13,72,2600,h,2519.89
13,72,2800,h,2512.93
13,72,3000,h,2491.4
13,72,3200,h,2432.36
13,72,3400,h,2432.7
13,72,3600,h,2380.68
13,72,3800,h,2306.15
15,72,-500,h,1162.62
15,72,0,h,1254.56
15,72,200,h,936.64
15,72,400,h,921.03
15,72,600,h,1036.39
15,72,800,h,1163.38
15,72,1000,h,1282.49
15,72,1200,h,1383.64
15,72,1400,h,1389.7
15,72,1600,h,1317.41
15,72,1800,h,1277.95
15,72,2000,h,1310.57
15,72,2200,h,1314.86
15,72,2400,h,1324.42
15,72,2600,h,1353.83
15,72,2800,h,1349.31
15,72,3000,h,1451.86
15,72,3200,h,1525.38
15,72,3400,h,1394.1
15,72,3600,h,1181.71
15,72,3800,h,1178.44
1,73,-500,f,954.5
1,73,0,f,1085.9
1,73,200,f,1113.38
1,73,400,f,1091.83
1,73,600,f,1079.31
1,73,800,f,1093.61
1,73,1000,f,1159.29
1,73,1200,f,1235.76
1,73,1400,f,1159.47
1,73,1600,f,1094.15
1,73,1800,f,1073.41
1,73,2000,f,1113.4
1,73,2200,f,1121.62
1,73,2400,f,1122.16
1,73,2600,f,1148.34
1,73,2800,f,1181.87
1,73,3000,f,1100.52
1,73,3200,f,1028.47
1,73,3400,f,986.03
1,73,3600,f,946.91
1,73,3800,f,951.63
2,73,-500,f,1684.91
2,73,0,f,1690.43
2,73,200,f,1537.34
2,73,400,f,1569.91
2,73,600,f,1623
2,73,800,f,1703.16
2,73,1000,f,1786
2,73,1200,f,1849.07
2,73,1400,f,1896.93
2,73,1600,f,1918.75
2,73,1800,f,1832.34
2,73,2000,f,1759.06
2,73,2200,f,1711.48
2,73,2400,f,1636.47
2,73,2600,f,1630.42
2,73,2800,f,1666.87
2,73,3000,f,1671.23
2,73,3200,f,1612.07
2,73,3400,f,1619.4
2,73,3600,f,1663.81
2,73,3800,f,1686.7
3,73,-500,f,1361.22
3,73,0,f,1293.92
3,73,200,f,1330.21
3,73,400,f,1346.81
3,73,600,f,1383.92
3,73,800,f,1415.14
3,73,1000,f,1437.56
3,73,1200,f,1411.79
3,73,1400,f,1374.15
3,73,1600,f,1353.05
3,73,1800,f,1362.81
3,73,2000,f,1350.38
3,73,2200,f,1313.49
3,73,2400,f,1292.3
3,73,2600,f,1248.79
3,73,2800,f,1240.15
3,73,3000,f,1289.33
3,73,3200,f,1340.95
3,73,3400,f,1367.18
3,73,3600,f,1376.27
3,73,3800,f,323.3
4,73,-500,g,1213.63
4,73,0,g,1547.55
4,73,200,g,1315.85
4,73,400,g,1322.47
4,73,600,g,1236.36
4,73,800,g,1273.66
4,73,1000,g,1372.47
4,73,1200,g,1461.47
4,73,1400,g,1545.22
4,73,1600,g,1644.02
4,73,1800,g,1809.77
4,73,2000,g,1904.78
4,73,2200,g,1870.81
4,73,2400,g,1814.77
4,73,2600,g,1775.33
4,73,2800,g,1783.83
4,73,3000,g,1795.61
4,73,3200,g,1678.48
4,73,3400,g,1587.6
4,73,3600,g,1604.49
4,73,3800,g,1703.72
5,73,-500,a,1267.73
5,73,0,a,1202.83
5,73,200,a,1245.05
5,73,400,a,1236.34
5,73,600,a,1272.22
5,73,800,a,1334.78
5,73,1000,a,1383.69
5,73,1200,a,1357.09
5,73,1400,a,1341.9
5,73,1600,a,1344.2
5,73,1800,a,1355.9
5,73,2000,a,1345.97
5,73,2200,a,1322.89
5,73,2400,a,1287.87
5,73,2600,a,1236.9
5,73,2800,a,1184.51
5,73,3000,a,1157.36
5,73,3200,a,1124.17
5,73,3400,a,700.65
5,73,3600,a,635.26
5,73,3800,a,1090.57
6,73,-500,g,1871.45
6,73,0,g,1695.16
6,73,200,g,1721.38
6,73,400,g,1725.68
6,73,600,g,1825.27
6,73,800,g,1884.39
6,73,1000,g,1898.62
6,73,1200,g,1874.43
6,73,1400,g,1801.85
6,73,1600,g,1867.69
6,73,1800,g,1944.19
6,73,2000,g,2039.42
6,73,2200,g,782.36
6,73,2400,g,963.66
6,73,2600,g,2148.75
6,73,2800,g,2032.45
6,73,3000,g,1967.38
6,73,3200,g,2092.78
6,73,3400,g,2169.65
6,73,3600,g,2277.32
6,73,3800,g,940.84
8,73,-500,b,1259.01
8,73,0,b,1737.91
8,73,200,b,1560.57
8,73,400,b,1534.08
8,73,600,b,1552.27
8,73,800,b,1589.17
8,73,1000,b,1680.02
8,73,1200,b,1777.57
8,73,1400,b,1849.23
8,73,1600,b,1885.3
8,73,1800,b,1869.19
8,73,2000,b,1837.22
8,73,2200,b,461.93
8,73,2400,b,1993.99
8,73,2600,b,2053.19
8,73,2800,b,2001.26
8,73,3000,b,1964.35
8,73,3200,b,1932.05
8,73,3400,b,1914.33
8,73,3600,b,1898.03
8,73,3800,b,1853.93
9,73,-500,f,1287.01
9,73,0,f,1218.75
9,73,200,f,88.01
9,73,400,f,1661.44
9,73,600,f,1668.62
9,73,800,f,1430.06
9,73,1000,f,1303.3
9,73,1200,f,1242.74
9,73,1400,f,1222.81
9,73,1600,f,1227.73
9,73,1800,f,1254.1
9,73,2000,f,1270.53
9,73,2200,f,1299.65
9,73,2400,f,1353.76
9,73,2600,f,1364.21
9,73,2800,f,1376.38
9,73,3000,f,1349.73
9,73,3200,f,1327.97
9,73,3400,f,1317.89
9,73,3600,f,1304.96
9,73,3800,f,1306.9
10,73,-500,b,1444.73
10,73,0,b,1468.19
10,73,200,b,1470.59
10,73,400,b,1452.49
10,73,600,b,1469.64
10,73,800,b,1480.4
10,73,1000,b,1515.32
10,73,1200,b,1562.76
10,73,1400,b,1525.4
10,73,1600,b,1466.95
10,73,1800,b,1445.84
10,73,2000,b,1455.55
10,73,2200,b,1515.02
10,73,2400,b,1577.48
10,73,2600,b,1557.37
10,73,2800,b,1465.19
10,73,3000,b,1424.42
10,73,3200,b,1404.57
10,73,3400,b,1422
10,73,3600,b,1427.04
10,73,3800,b,1448.63
11,73,-500,g,454.49
11,73,0,g,1305.31
11,73,200,g,1427.08
11,73,400,g,1384.82
11,73,600,g,1335.94
11,73,800,g,1300.36
11,73,1000,g,1333.02
11,73,1200,g,1360.85
11,73,1400,g,1362.42
11,73,1600,g,1375.44
11,73,1800,g,1378.04
11,73,2000,g,1353.7
11,73,2200,g,1307.23
11,73,2400,g,1249.47
11,73,2600,g,1256.56
11,73,2800,g,1262.43
11,73,3000,g,1255.06
11,73,3200,g,1249.14
11,73,3400,g,1250.31
11,73,3600,g,1244.82
11,73,3800,g,1227.27
12,73,-500,b,1661.13
12,73,0,b,1775.01
12,73,200,b,1781.8
12,73,400,b,1791.99
12,73,600,b,1775.46
12,73,800,b,1872.02
12,73,1000,b,1956.77
12,73,1200,b,1981.83
12,73,1400,b,1986.54
12,73,1600,b,1957.69
12,73,1800,b,1893.24
12,73,2000,b,1803.83
12,73,2200,b,1754.5
12,73,2400,b,1682.65
12,73,2600,b,1658.41
12,73,2800,b,1636.8
12,73,3000,b,1627.01
12,73,3200,b,1632.03
12,73,3400,b,1649.53
12,73,3600,b,1735.72
12,73,3800,b,1804.94
13,73,-500,g,1811.77
13,73,0,g,2155.54
13,73,200,g,1817.24
13,73,400,g,1877.39
13,73,600,g,1934.19
13,73,800,g,2075.67
13,73,1000,g,2205.86
13,73,1200,g,2184.05
13,73,1400,g,2087.73
13,73,1600,g,2126.44
13,73,1800,g,2256.81
13,73,2000,g,2314.95
13,73,2200,g,2314.95
13,73,2400,g,2306.88
13,73,2600,g,2300.68
13,73,2800,g,2309.34
13,73,3000,g,2229.86
13,73,3200,g,2180.14
13,73,3400,g,2275.4
13,73,3600,g,2423.77
13,73,3800,g,2293.04
15,73,-500,g,1308.95
15,73,0,g,1101.82
15,73,200,g,1163.84
15,73,400,g,1122.6
15,73,600,g,1152.07
15,73,800,g,1203.31
15,73,1000,g,1246.05
15,73,1200,g,1326.72
15,73,1400,g,1336.2
15,73,1600,g,1219.24
15,73,1800,g,1167.3
15,73,2000,g,1142.98
15,73,2200,g,1099.18
15,73,2400,g,1061.61
15,73,2600,g,1023.23
15,73,2800,g,987.86
15,73,3000,g,962.89
15,73,3200,g,930.87
15,73,3400,g,891.17
15,73,3600,g,902.07
15,73,3800,g,999.9
1,74,-500,c,763.32
1,74,0,c,971.73
1,74,200,c,765.78
1,74,400,c,810.41
1,74,600,c,870.24
1,74,800,c,948.26
1,74,1000,c,1038.03
1,74,1200,c,1068.83
1,74,1400,c,1052.22
1,74,1600,c,1067.6
1,74,1800,c,1041.07
1,74,2000,c,1035.16
1,74,2200,c,1040.66
1,74,2400,c,1029.16
1,74,2600,c,1005.84
1,74,2800,c,1027.33
1,74,3000,c,1068.56
1,74,3200,c,1094.79
1,74,3400,c,1038.4
1,74,3600,c,946.22
1,74,3800,c,904.26
2,74,-500,c,1488.89
2,74,0,c,1774.16
2,74,200,c,1582.98
2,74,400,c,1593.29
2,74,600,c,1655.35
2,74,800,c,1680.16
2,74,1000,c,1671.15
2,74,1200,c,1664.1
2,74,1400,c,1683.11
2,74,1600,c,1712.38
2,74,1800,c,1747.87
2,74,2000,c,1797.28
2,74,2200,c,1863.68
2,74,2400,c,1836.46
2,74,2600,c,1779.41
2,74,2800,c,1785.04
2,74,3000,c,1862.53
2,74,3200,c,1961.34
2,74,3400,c,1996.78
2,74,3600,c,2006.07
2,74,3800,c,2001.04
3,74,-500,c,1366.8
3,74,0,c,1484.05
3,74,200,c,1490.38
3,74,400,c,1424.44
3,74,600,c,1428.56
3,74,800,c,1530.44
3,74,1000,c,1599.42
3,74,1200,c,1652.57
3,74,1400,c,1696.8
3,74,1600,c,1675.31
3,74,1800,c,1697.21
3,74,2000,c,735.43
3,74,2200,c,1403.65
3,74,2400,c,1485.88
3,74,2600,c,1426.75
3,74,2800,c,1530.23
3,74,3000,c,1655.17
3,74,3200,c,396.92
3,74,3400,c,1985.93
3,74,3600,c,1831.84
3,74,3800,c,1621.43
4,74,-500,b,979.99
4,74,0,b,1464.42
4,74,200,b,1220.45
4,74,400,b,1176.53
4,74,600,b,1217.63
4,74,800,b,1296.64
4,74,1000,b,1340.85
4,74,1200,b,1492.77
4,74,1400,b,1669.55
4,74,1600,b,1772.66
4,74,1800,b,1745.11
4,74,2000,b,1633.49
4,74,2200,b,1564.14
4,74,2400,b,1511.08
4,74,2600,b,1594.64
4,74,2800,b,1820.28
4,74,3000,b,2004.15
4,74,3200,b,716.03
4,74,3400,b,1071.61
4,74,3600,b,1837.67
4,74,3800,b,1559.39
5,74,-500,f,1501.33
5,74,0,f,1410.44
5,74,200,f,1567.25
5,74,400,f,1564.18
5,74,600,f,1547.32
5,74,800,f,1590.34
5,74,1000,f,1628.64
5,74,1200,f,1591.99
5,74,1400,f,1508.16
5,74,1600,f,1433.9
5,74,1800,f,1404.11
5,74,2000,f,1412.69
5,74,2200,f,1423.01
5,74,2400,f,1433.4
5,74,2600,f,1407.96
5,74,2800,f,1379.59
5,74,3000,f,961.71
5,74,3200,f,1068.05
5,74,3400,f,1394.3
5,74,3600,f,1344.8
5,74,3800,f,1308.65
6,74,-500,a,2160.82
6,74,0,a,1949.13
6,74,200,a,2090.78
6,74,400,a,2110.77
6,74,600,a,2077.83
6,74,800,a,2171.65
6,74,1000,a,2277.77
6,74,1200,a,2343.94
6,74,1400,a,2285.56
6,74,1600,a,2316.76
6,74,1800,a,2315.68
6,74,2000,a,1557.29
6,74,2200,a,1286.72
6,74,2400,a,297.04
6,74,2600,a,1471.32
6,74,2800,a,2358.95
6,74,3000,a,2086.29
6,74,3200,a,2029.14
6,74,3400,a,2059.32
6,74,3600,a,1946.18
6,74,3800,a,1931.04
8,74,-500,f,1497.24
8,74,0,f,1549.07
8,74,200,f,1534.19
8,74,400,f,1612.52
8,74,600,f,1550.02
8,74,800,f,1511.88
8,74,1000,f,1471.4
8,74,1200,f,1478.35
8,74,1400,f,1496.7
8,74,1600,f,1511.59
8,74,1800,f,1539.67
8,74,2000,f,1560.95
8,74,2200,f,1573.8
8,74,2400,f,1587.41
8,74,2600,f,1657.84
8,74,2800,f,1744.98
8,74,3000,f,1777.27
8,74,3200,f,1789.17
8,74,3400,f,1753.82
8,74,3600,f,1708.23
8,74,3800,f,1687.35
9,74,-500,c,1537.91
9,74,0,c,1417.38
9,74,200,c,1399.27
9,74,400,c,1409.97
9,74,600,c,1413.83
9,74,800,c,1407.5
9,74,1000,c,1429.01
9,74,1200,c,1424.4
9,74,1400,c,1377.29
9,74,1600,c,1364.79
9,74,1800,c,1420.24
9,74,2000,c,1447.59
9,74,2200,c,1378.14
9,74,2400,c,1332.48
9,74,2600,c,1379.18
9,74,2800,c,1439.33
9,74,3000,c,1470.92
9,74,3200,c,1453.67
9,74,3400,c,1458.81
9,74,3600,c,1454.39
9,74,3800,c,1469.75
10,74,-500,f,1210.37
10,74,0,f,1344.11
10,74,200,f,1250.96
10,74,400,f,1270.96
10,74,600,f,1274.32
10,74,800,f,1317.38
10,74,1000,f,1362.29
10,74,1200,f,1369.19
10,74,1400,f,1358.69
10,74,1600,f,1343.58
10,74,1800,f,1339.17
10,74,2000,f,1355.44
10,74,2200,f,1393.31
10,74,2400,f,1404.1
10,74,2600,f,1401.76
10,74,2800,f,1388.94
10,74,3000,f,1368.47
10,74,3200,f,1366.3
10,74,3400,f,1371.44
10,74,3600,f,1375.82
10,74,3800,f,1416.08
11,74,-500,b,1059.08
11,74,0,b,1114.9
11,74,200,b,1061.74
11,74,400,b,1065.32
11,74,600,b,1037.68
11,74,800,b,1057.32
11,74,1000,b,1076.4
11,74,1200,b,1086.59
11,74,1400,b,1101.56
11,74,1600,b,1118.86
11,74,1800,b,1126.06
11,74,2000,b,1143.72
11,74,2200,b,1156.55
11,74,2400,b,1165.41
11,74,2600,b,1172.76
11,74,2800,b,1192.06
11,74,3000,b,1212.81
11,74,3200,b,1211.19
11,74,3400,b,1143.3
11,74,3600,b,1102.46
11,74,3800,b,1100.14
12,74,-500,f,949.74
12,74,0,f,1125.61
12,74,200,f,994.59
12,74,400,f,1005.88
12,74,600,f,991.32
12,74,800,f,1018.64
12,74,1000,f,1117.6
12,74,1200,f,1230.56
12,74,1400,f,1292.06
12,74,1600,f,1276.8
12,74,1800,f,1218.33
12,74,2000,f,1186.05
12,74,2200,f,1264.99
12,74,2400,f,1314.73
12,74,2600,f,1302.46
12,74,2800,f,1198.22
12,74,3000,f,1096.45
12,74,3200,f,1058.64
12,74,3400,f,1038.2
12,74,3600,f,1050.17
12,74,3800,f,1057.5
13,74,-500,b,1909.57
13,74,0,b,1844.6
13,74,200,b,1790.94
13,74,400,b,1781.12
13,74,600,b,1749.5
13,74,800,b,1779.31
13,74,1000,b,1771.43
13,74,1200,b,1764.27
13,74,1400,b,1760.53
13,74,1600,b,1745.24
13,74,1800,b,1799.32
13,74,2000,b,1928.05
13,74,2200,b,1959.21
13,74,2400,b,1934.62
13,74,2600,b,1947.85
13,74,2800,b,2040.97
13,74,3000,b,1953.8
13,74,3200,b,1917.39
13,74,3400,b,1903.5
13,74,3600,b,1879.02
13,74,3800,b,1861.96
15,74,-500,b,985.04
15,74,0,b,1108.44
15,74,200,b,1085.18
15,74,400,b,1053.38
15,74,600,b,975.34
15,74,800,b,948
15,74,1000,b,936.42
15,74,1200,b,979.08
15,74,1400,b,1067.11
15,74,1600,b,1099.34
15,74,1800,b,1090.92
15,74,2000,b,1135.91
15,74,2200,b,1181.7
15,74,2400,b,1132.34
15,74,2600,b,1119.42
15,74,2800,b,1134.92
15,74,3000,b,1143.68
15,74,3200,b,1171.87
15,74,3400,b,1252.17
15,74,3600,b,1292.6
15,74,3800,b,1268.18
1,75,-500,d,909.63
1,75,0,d,994.65
1,75,200,d,1109.51
1,75,400,d,1097.78
1,75,600,d,991.47
1,75,800,d,927.7
1,75,1000,d,888.02
1,75,1200,d,867.04
1,75,1400,d,865.88
1,75,1600,d,926.59
1,75,1800,d,1043.43
1,75,2000,d,1066.91
1,75,2200,d,943.6
1,75,2400,d,889.54
1,75,2600,d,956.54
1,75,2800,d,1052.78
1,75,3000,d,1068.02
1,75,3200,d,1106.23
1,75,3400,d,1125.95
1,75,3600,d,1100.71
1,75,3800,d,1108.59
2,75,-500,d,1522.05
2,75,0,d,1737.07
2,75,200,d,1635.9
2,75,400,d,1660.62
2,75,600,d,1719.66
2,75,800,d,1804.49
2,75,1000,d,1835.31
2,75,1200,d,1885.24
2,75,1400,d,1913.4
2,75,1600,d,1837.24
2,75,1800,d,1712.44
2,75,2000,d,1639.39
2,75,2200,d,1640.79
2,75,2400,d,1724.54
2,75,2600,d,1776
2,75,2800,d,1757.81
2,75,3000,d,1750.3
2,75,3200,d,1768.57
2,75,3400,d,1802.14
2,75,3600,d,1769.4
2,75,3800,d,1717.54
3,75,-500,d,1490.64
3,75,0,d,1441.94
3,75,200,d,1495.32
3,75,400,d,1387.09
3,75,600,d,1386.94
3,75,800,d,1381.29
3,75,1000,d,1436.11
3,75,1200,d,204.85
3,75,1400,d,1634.59
3,75,1600,d,1494.32
3,75,1800,d,1415.31
3,75,2000,d,1454.52
3,75,2200,d,1560.58
3,75,2400,d,1590.67
3,75,2600,d,1627.35
3,75,2800,d,1628.42
3,75,3000,d,1583.27
3,75,3200,d,1543.49
3,75,3400,d,1520.69
3,75,3600,d,1524.51
3,75,3800,d,1528.54
4,75,-500,h,1687.89
4,75,0,h,1801.1
4,75,200,h,818.26
4,75,400,h,1633.99
4,75,600,h,1521.66
4,75,800,h,1413.71
4,75,1000,h,1502.01
4,75,1200,h,1684.03
4,75,1400,h,1846.91
4,75,1600,h,1908.59
4,75,1800,h,1890.47
4,75,2000,h,1976.99
4,75,2200,h,2063.52
4,75,2400,h,2143.21
4,75,2600,h,2202.49
4,75,2800,h,2175.28
4,75,3000,h,1929.61
4,75,3200,h,1848.36
4,75,3400,h,1942.53
4,75,3600,h,2024.21
4,75,3800,h,2100.9
5,75,-500,c,1190.57
5,75,0,c,1089.44
5,75,200,c,1134.33
5,75,400,c,1143.7
5,75,600,c,1141.31
5,75,800,c,1126.39
5,75,1000,c,1119.02
5,75,1200,c,1112.75
5,75,1400,c,1106.01
5,75,1600,c,1098.85
5,75,1800,c,1066.81
5,75,2000,c,1068.08
5,75,2200,c,1076.49
5,75,2400,c,1088.67
5,75,2600,c,1102.56
5,75,2800,c,1108.76
5,75,3000,c,1111.15
5,75,3200,c,1103.16
5,75,3400,c,1081.31
5,75,3600,c,1032.15
5,75,3800,c,1015.78
6,75,-500,f,2328.4
6,75,0,f,2508.52
6,75,200,f,2180.72
6,75,400,f,2132.8
6,75,600,f,2121
6,75,800,f,2237.46
6,75,1000,f,2258.65
6,75,1200,f,2412.13
6,75,1400,f,2536.22
6,75,1600,f,2567.07
6,75,1800,f,2575.85
6,75,2000,f,2707.35
6,75,2200,f,2883.54
6,75,2400,f,3016.85
6,75,2600,f,2913.83
6,75,2800,f,2760.15
6,75,3000,f,2985.79
6,75,3200,f,3132.05
6,75,3400,f,0
6,75,3600,f,3053.43
6,75,3800,f,3316.51
8,75,-500,c,1291.34
8,75,0,c,1501.09
8,75,200,c,1329.03
8,75,400,c,1354.29
8,75,600,c,1418.8
8,75,800,c,1453.4
8,75,1000,c,1442.07
8,75,1200,c,1409.84
8,75,1400,c,1423.65
